filename,distance_km,elevation_gain,elevation_loss,max_elevation,min_elevation,max_slope,mean_slope,pct_over_30,pct_over_40,pct_over_45,mean_aspect,rugosity_mean,exposed_pct,difficulty
Sendero Bordaila - Acequia Nueva,10.7,1670.0,1670.0,1480.0,668.0,86.27,8.59,0.13,0.12,0.11,219.66,11.79,0.0,alta montaña
Sendero BotÃ¡nico - Gorgas de Alba,4.65,393.0,425.0,1661.0,1544.0,82.97,6.65,0.09,0.08,0.08,63.65,9.27,0.0,alta montaña
Sendero Cerecillo - Mezquerina,21.97,3195.0,3217.0,1527.0,646.0,86.27,9.82,0.15,0.13,0.13,12.36,13.54,0.0,alpinismo ligero
Sendero Circular de La TahÃ¡,12.83,1283.0,1299.0,1513.0,866.0,82.51,6.77,0.1,0.07,0.06,156.21,9.28,0.0,difícil
Sendero circular de PÃ³rtugos,4.81,356.0,343.0,1455.0,1261.0,74.2,5.6,0.08,0.05,0.05,192.16,7.66,0.0,difícil
Sendero de la Alpujarra,0.12,14.0,2.0,943.0,929.0,70.7,12.57,0.17,0.17,0.17,33.56,12.27,0.0,alta montaña
Sendero Forestal - PeÃ±uela,9.59,1139.0,1109.0,1134.0,668.0,83.56,7.78,0.12,0.09,0.08,337.05,10.64,0.0,alta montaña
Sendero HistÃ³rico: Huesca,253.96,17024.0,16802.0,1288.0,449.0,86.31,5.61,0.07,0.05,0.04,276.15,7.7,0.0,alta montaña
Sendero La Saleta,2.83,437.0,372.0,1286.0,1141.0,78.52,11.15,0.18,0.15,0.14,348.07,14.78,0.0,alta montaña
"Sendero Monte Pecho ""La Tala""",4.01,430.0,367.0,1595.0,1318.0,84.53,6.93,0.11,0.07,0.07,4.42,9.67,0.0,difícil
Sendero Pedro Calvo,4.81,1108.0,559.0,1217.0,668.0,78.29,10.21,0.16,0.15,0.14,333.2,13.74,0.0,alta montaña
Sendero Pitres-Ferreirola,3.03,407.0,168.0,1258.0,944.0,73.51,6.87,0.1,0.07,0.07,286.49,9.77,0.0,difícil
Sendero Praus de Cases,5.46,559.0,113.0,1529.0,1081.0,73.89,5.75,0.07,0.04,0.04,89.33,7.92,0.0,difícil
Sendero Prepirenaico,448.02,31338.0,31003.0,2351.0,687.0,87.84,8.61,0.12,0.08,0.07,106.25,11.58,0.0,alta montaña
Sendero Teide-Pico Viejoâ€“Mirador de las Narices del Teide,9.48,324.0,1734.0,3497.0,2046.0,85.29,6.95,0.11,0.08,0.07,237.07,9.32,0.0,alta montaña
Senderos de La Ribagorza,195.93,11288.0,10631.0,2397.0,478.0,82.48,6.9,0.09,0.05,0.03,35.52,9.3,0.0,alta montaña
Senderos de La Ribagorza,86.58,6780.0,6356.0,1536.0,547.0,82.28,6.9,0.09,0.06,0.05,25.06,9.4,0.0,alta montaña
Sentier Brenac-Lasserre-Gourgaoura,12.63,1050.0,852.0,560.0,294.0,68.1,6.18,0.09,0.05,0.04,313.9,8.43,0.0,moderado
Sentier Col de Brenac-Nez de lâ€™Homme-Roc de Capio,8.5,916.0,916.0,662.0,304.0,73.85,8.84,0.14,0.08,0.06,348.91,12.26,0.0,difícil
Sentier de la Combe Ã  la Bitarelle,5.14,250.0,250.0,201.0,131.0,80.96,6.12,0.05,0.03,0.02,314.84,8.3,0.0,difícil
Sentier de l'AbbÃ© Gorret,6.08,753.0,753.0,2817.0,2368.0,81.28,7.87,0.13,0.09,0.08,104.52,10.74,0.0,alpinismo ligero
Sentier de Peyre,10.77,476.0,446.0,499.0,308.0,64.98,4.54,0.04,0.02,0.02,191.52,6.12,0.0,moderado
Sentier des Gardes,9.1,1954.0,2107.0,1731.0,1358.0,87.61,5.83,0.08,0.07,0.07,220.79,8.31,0.0,difícil
Sentier des quatre chÃªnes,4.99,374.0,327.0,661.0,434.0,48.6,8.29,0.08,0.02,0.02,178.31,10.31,0.0,moderado
Sentier d'interprÃ©tation,2.02,377.0,359.0,650.0,497.0,71.31,15.92,0.23,0.18,0.17,265.8,21.23,0.0,alpinismo ligero
Sentier du Houcheton,3.78,343.0,343.0,588.0,405.0,80.86,9.62,0.11,0.09,0.08,228.76,12.66,0.0,alta montaña
Sentier Jean Antoine Carrel,27.21,2692.0,2692.0,2837.0,1829.0,80.94,7.49,0.11,0.08,0.06,212.33,10.22,0.0,alpinismo ligero
Sentiero Bivacco Umberto Balestreri,1.96,1065.0,211.0,3115.0,2261.0,84.21,14.63,0.22,0.21,0.21,323.27,19.5,0.0,alpinismo técnico
Sentiero Gran Sometta,0.76,270.0,112.0,3120.0,2896.0,73.86,13.52,0.21,0.21,0.19,7.58,17.87,0.0,alpinismo ligero
Sentiero Italia - Tappa F08,12.12,2039.0,1255.0,2046.0,1203.0,83.92,7.75,0.13,0.1,0.08,26.99,10.8,0.0,alpinismo ligero
Sentiero Torrente Maberge,0.66,226.0,17.0,2283.0,2057.0,79.9,11.05,0.19,0.18,0.16,273.81,14.58,0.0,alpinismo ligero
Serra del Verd,16.08,2404.0,2404.0,2276.0,1002.0,86.38,7.99,0.12,0.1,0.09,228.26,11.07,0.0,alpinismo ligero
Setau SagÃ¨th,105.75,11936.0,11931.0,2516.0,606.0,88.61,7.64,0.11,0.08,0.07,312.81,10.44,0.0,alpinismo ligero
"Setcases, TregurÃ  i el Catllar",13.05,2126.0,2126.0,1510.0,1204.0,82.97,10.97,0.17,0.15,0.12,47.12,15.13,0.0,alpinismo ligero
"Setcases, volta al riu Carboner",7.46,965.0,965.0,1725.0,1369.0,83.02,9.74,0.15,0.11,0.1,306.86,13.41,0.0,alta montaña
Sherpani Amphu Laptsa,33.81,3181.0,3094.0,6157.0,4725.0,79.94,7.03,0.1,0.07,0.06,284.55,9.48,0.0,alta montaña
Sierra de CocÃ³n (OceÃ±o - San Esteban),11.58,1210.0,957.0,1038.0,255.0,85.77,4.72,0.07,0.06,0.06,107.4,6.55,0.0,difícil
Sierra de CocÃ³n (OceÃ±o - Tresviso),13.3,1522.0,834.0,1222.0,498.0,85.77,4.56,0.07,0.06,0.05,131.79,6.39,0.0,difícil
Siete CaÃ±adas,38.4,642.0,547.0,2215.0,2042.0,67.73,3.29,0.03,0.01,0.01,16.13,4.46,0.0,moderado
SL-A 387 Acequia de Barjas - A.R. Puente Palo,6.01,1006.0,234.0,1797.0,1025.0,81.04,7.96,0.12,0.09,0.08,14.5,10.9,0.0,alta montaña
Soalas deth CasterÃ s,4.4,538.0,538.0,924.0,683.0,80.87,8.21,0.12,0.11,0.09,220.84,11.24,0.0,alta montaña
Subida al MulhacÃ©n,7.25,950.0,121.0,3460.0,2575.0,82.36,6.18,0.09,0.06,0.06,353.26,8.27,0.0,alta montaña
Subida al Pico del Veleta,1.45,282.0,188.0,3381.0,3136.0,81.75,5.79,0.08,0.08,0.08,308.72,7.96,0.0,alpinismo ligero
SÃ¨quia de PuigcerdÃ  Enveig,7.78,240.0,240.0,1281.0,1176.0,79.91,3.73,0.03,0.02,0.02,5.67,5.03,0.0,moderado
TallÃ³ Pi Vilella Coborriu Riu,7.6,200.0,200.0,1112.0,1030.0,47.38,2.84,0.01,0.0,0.0,37.04,3.73,0.0,sendero fácil
Tavascan - Coll de Tavascan,22.81,2107.0,1064.0,2246.0,1122.0,87.3,5.19,0.08,0.06,0.05,44.47,7.28,0.0,alta montaña
Tavascan - Port de Colatx,16.12,2921.0,1642.0,2528.0,1122.0,84.57,8.49,0.13,0.1,0.09,31.2,11.93,0.0,alpinismo ligero
TaÃºs-Els Castells,2.58,343.0,272.0,1542.0,1439.0,83.26,6.05,0.09,0.08,0.07,312.65,8.57,0.0,difícil
TC061 Sant Grau del Puig Refugi d'UrÃºs Refugi del Cortal d'en Vidal,13.55,1433.0,1337.0,1684.0,1306.0,76.93,11.33,0.16,0.1,0.07,198.59,15.35,0.0,alta montaña
TC062 Guils Fontanera Refugi de la Feixa Llac de Malniu,8.45,438.0,184.0,2264.0,1910.0,42.04,4.92,0.02,0.02,0.0,296.85,5.77,0.0,sendero fácil
TC063 Saneja Sant MartÃ­ d'AravÃ³ PuigcerdÃ ,10.99,256.0,242.0,1222.0,1149.0,73.53,3.01,0.03,0.01,0.01,150.25,4.11,0.0,moderado
TC066 Malniu PuigpedrÃ³s Molleres d'Engorgs,12.22,1404.0,1404.0,2904.0,2129.0,78.49,9.78,0.12,0.08,0.08,307.1,12.73,0.0,alta montaña
TC067 Ger Bolvir,7.47,354.0,354.0,1227.0,1089.0,65.77,5.38,0.06,0.04,0.03,251.01,7.45,0.0,moderado
TC074 PuigcerdÃ  OnzÃ¨s LlÃ­via Ur Rigolisa PuigcerdÃ ,15.76,297.0,297.0,1238.0,1143.0,71.9,2.58,0.02,0.01,0.01,350.88,3.56,0.0,moderado
TC077 CamÃ­ de l'aigua de Bolvir,5.66,237.0,237.0,1213.0,1117.0,62.15,4.3,0.02,0.01,0.01,7.0,5.8,0.0,moderado
TC088 IsÃ²vol Olopte GrÃ©ixer All IsÃ²vol,13.01,985.0,985.0,1367.0,1051.0,79.93,7.76,0.1,0.06,0.05,2.34,10.42,0.0,difícil
TC092 Alp el camÃ­ de la Ribera,10.06,1157.0,878.0,1502.0,1142.0,78.93,10.64,0.14,0.1,0.09,109.08,14.48,0.0,alta montaña
TC093 Alp camÃ­ del Carboner Mort,7.93,1020.0,629.0,1651.0,1199.0,65.65,10.58,0.11,0.05,0.03,311.96,13.22,0.0,difícil
TC094 Alp Bosc de Masella Pleta de Das,8.17,516.0,1036.0,1842.0,1199.0,66.14,8.68,0.1,0.06,0.05,51.33,11.26,0.0,moderado
TC114 Coll de PendÃ­s MoixerÃ³,10.73,1294.0,992.0,2060.0,1755.0,76.24,9.02,0.14,0.1,0.08,94.22,12.32,0.0,alta montaña
TC123 Font de l'Ingla Fageda de la Mena,11.29,1509.0,1489.0,1800.0,1284.0,81.54,9.79,0.15,0.12,0.11,218.82,13.32,0.0,alta montaña
TC129 Guils Fontanera Font Negra Els Clots,7.72,525.0,526.0,2166.0,1832.0,80.99,5.42,0.08,0.04,0.04,304.37,7.45,0.0,difícil
TC138 Saneja Iravals San Pere de Sedret,5.19,272.0,267.0,1372.0,1233.0,72.99,4.84,0.05,0.03,0.02,71.55,6.58,0.0,moderado
TC165 BÃºnquers de Martinet BÃ©ixec,9.71,885.0,887.0,1317.0,919.0,82.93,7.47,0.09,0.06,0.05,295.1,9.9,0.0,difícil
TC176 UrÃºs Prats,7.51,361.0,371.0,1284.0,1102.0,80.28,4.49,0.04,0.04,0.03,340.46,6.21,0.0,difícil
TC180 Prullans Cova d'Anes,8.14,815.0,800.0,1399.0,1103.0,79.52,7.51,0.12,0.09,0.07,63.84,10.4,0.0,difícil
TC181 OliÃ  Ridolaina Nas,6.82,416.0,416.0,1256.0,1051.0,69.37,5.46,0.07,0.04,0.04,127.82,7.24,0.0,moderado
TC182 Prat de CadÃ­ Collet de l'Orri,8.41,1299.0,1299.0,1844.0,1471.0,86.57,10.64,0.17,0.13,0.12,72.29,14.7,0.0,alpinismo ligero
TC186 Bor Pedra Beders,6.81,318.0,318.0,1201.0,1067.0,64.2,5.59,0.07,0.03,0.03,74.96,7.66,0.0,moderado
TC199 Ger El Coforn,8.33,511.0,510.0,1412.0,1123.0,75.57,5.7,0.06,0.02,0.02,197.51,7.67,0.0,difícil
TC200 Riu de Cerdanya l'Avetosa,5.91,751.0,446.0,1758.0,1453.0,79.96,9.71,0.15,0.1,0.1,7.9,13.21,0.0,difícil
TC201 MÃºsser Aransa Lles de Cerdanya,13.26,1390.0,1390.0,1631.0,1244.0,78.56,8.49,0.14,0.1,0.07,142.15,11.67,0.0,difícil
TC202 Pi Roca Foradada refugi Gonec,8.33,1161.0,1079.0,1808.0,1375.0,83.64,7.31,0.12,0.1,0.09,169.82,10.36,0.0,alta montaña
TC205 Pollineres Perafita Monturull,8.99,1138.0,963.0,2755.0,2150.0,88.62,5.04,0.07,0.06,0.06,342.54,7.05,0.0,alta montaña
TC207 Bellver Cova d'Anes OrdÃ¨n,16.04,1605.0,1344.0,1519.0,1025.0,83.87,8.27,0.13,0.09,0.07,149.27,11.54,0.0,alta montaña
TC211 Prats de Gavarret Roca Foradada,6.84,973.0,973.0,1869.0,1558.0,76.26,10.14,0.17,0.13,0.1,8.44,13.64,0.0,alta montaña
TC225 Refugi de Vilallobent,9.12,662.0,662.0,1724.0,1165.0,69.26,8.0,0.1,0.02,0.01,297.07,10.47,0.0,moderado
TC229 Meranges Refugi de Malniu,11.07,1012.0,1012.0,2205.0,1523.0,68.52,8.21,0.12,0.07,0.05,325.21,11.22,0.0,difícil
TC230 Refugi de la Feixa Puig FarinÃ³s Estany de Malniu,12.77,841.0,841.0,2741.0,2156.0,69.91,6.79,0.09,0.05,0.03,183.77,8.69,0.0,difícil
TC231 Refugi del Pradell Tossa Plana de Lles,10.83,1313.0,1224.0,2899.0,2134.0,87.48,7.62,0.11,0.08,0.06,101.25,10.23,0.0,alta montaña
TC237 Talltendre Sant Mamet Casa d'OrÃ¨n,8.96,725.0,725.0,1681.0,1347.0,77.58,6.77,0.11,0.08,0.07,306.19,9.36,0.0,difícil
TC238 Refugi del Pradell Estanys de Setut Estany de l'Orri,8.77,801.0,801.0,2578.0,2071.0,78.05,7.95,0.11,0.07,0.05,26.27,10.72,0.0,difícil
TC241 Guils Fontanera,11.18,734.0,727.0,1919.0,1360.0,73.38,6.6,0.08,0.04,0.03,288.94,8.8,0.0,difícil
TC245 Guils Bolvir,9.18,545.0,545.0,1449.0,1121.0,74.4,5.75,0.07,0.03,0.01,229.86,7.78,0.0,difícil
TC246 Ger Niula,10.48,776.0,775.0,1495.0,1123.0,75.78,6.92,0.08,0.04,0.04,192.75,9.27,0.0,difícil
TC249 IsÃ²vol riu Segre All,12.18,213.0,260.0,1093.0,1031.0,59.71,2.45,0.02,0.01,0.01,229.28,3.31,0.0,sendero fácil
TC256 ArdÃ²vol Sant QuintÃ­ La Bastida Coborriu,11.59,1230.0,1246.0,1742.0,1311.0,76.42,8.58,0.13,0.09,0.06,177.63,11.6,0.0,difícil
TC257 Talltendre la Bastifa Font del Ferro,13.58,1190.0,1190.0,2236.0,1575.0,82.54,6.33,0.09,0.07,0.06,269.39,8.59,0.0,alta montaña
TC259 Martinet Travesseres,11.27,797.0,795.0,1205.0,965.0,80.4,6.11,0.09,0.07,0.06,329.47,8.55,0.0,difícil
TC261 Aransa Mirador del Pla de la Llet,19.11,1767.0,1195.0,2133.0,1471.0,76.49,6.23,0.09,0.06,0.05,263.18,8.63,0.0,difícil
TC261 Voltants de Lles de Cerdanya,6.17,468.0,468.0,1651.0,1470.0,74.46,6.92,0.11,0.08,0.06,45.66,9.56,0.0,difícil
TC269 Prats UrÃºs,10.58,398.0,398.0,1304.0,1102.0,68.44,4.09,0.04,0.02,0.01,268.71,5.55,0.0,moderado
TC273 Dolmen d'en JosepÃ³ Olopte,13.21,1469.0,1125.0,1426.0,1029.0,80.83,8.21,0.13,0.08,0.07,300.43,11.58,0.0,alta montaña
TC277 CortÃ s OrdÃ¨n,9.06,873.0,873.0,1581.0,1294.0,83.34,7.81,0.11,0.09,0.07,284.89,10.78,0.0,difícil
TC278 Baltarga Riu de Santa Maria,7.69,328.0,328.0,1153.0,1021.0,85.22,3.69,0.04,0.04,0.03,269.62,5.08,0.0,difícil
TC286 MÃºsser Roc de l'Ã€liga Sant Joan de Sobeig Roca del Corb,8.18,657.0,794.0,1397.0,1165.0,79.85,6.88,0.1,0.08,0.08,262.52,9.57,0.0,difícil
TelefÃ©rico-MontaÃ±a Blanca-Minas de San JosÃ©,6.77,448.0,481.0,2387.0,2216.0,84.21,4.14,0.06,0.05,0.04,72.6,5.83,0.0,difícil
Telesforo Bravo,0.61,188.0,82.0,3689.0,3549.0,73.05,7.64,0.12,0.12,0.12,319.01,10.51,0.0,alta montaña
Tello - Ventura - Caballo,24.31,4362.0,2058.0,2970.0,646.0,81.88,10.42,0.16,0.11,0.11,331.66,14.32,0.0,alpinismo ligero
Territori Cerdanya 360,217.7,15668.0,15179.0,2264.0,963.0,85.08,6.95,0.09,0.07,0.06,343.98,9.42,0.0,alta montaña
Tielve - Arenas,15.27,1434.0,2105.0,1243.0,132.0,85.64,6.81,0.1,0.08,0.07,323.21,9.52,0.0,difícil
TMB CCW Alt Stage 10.1 TrÃ©-le-Champ â€“ Col Des Montets â€“ TÃªte Aux Vents,9.34,1799.0,1090.0,2154.0,1429.0,87.4,7.46,0.11,0.1,0.08,41.92,10.37,0.0,alpinismo ligero
TMB CCW Alt Stage 10.2 La TÃªte Aux Vents â€“ Lac Blanc â€“ Refuge La FlÃ©gÃ¨re,6.83,782.0,1052.0,2360.0,1872.0,84.22,6.05,0.09,0.08,0.08,163.27,8.59,0.0,alta montaña
TMB CCW Alt Stage 9.3 Col de Balme â€“ Le Tour â€“ TrÃ©-le-Champ,6.31,275.0,1046.0,2200.0,1367.0,87.53,3.56,0.05,0.04,0.04,225.12,4.93,0.0,difícil
TMB CCW Stage 10.1 TrÃ©-le-Champ â€“ La TÃªte Aux Vents,3.18,504.0,1213.0,2154.0,1423.0,89.4,6.34,0.08,0.08,0.08,62.65,8.84,0.0,alta montaña
TMB CCW Stage 10.2 La TÃªte Aux Vents â€“ Refuge La FlÃ©gÃ¨re,9.4,790.0,1012.0,2147.0,1853.0,87.97,5.61,0.08,0.07,0.07,31.45,7.89,0.0,difícil
TMB CCW Stage 9.3 Col de Balme â€“ TrÃ©-le-Champ,8.14,808.0,1470.0,2229.0,1429.0,85.8,5.67,0.08,0.07,0.07,223.27,7.87,0.0,difícil
Tour de La BarguillÃ¨re,50.15,3577.0,3577.0,1690.0,442.0,83.19,6.86,0.08,0.04,0.03,294.3,9.0,0.0,alta montaña
Tour de la Cerdagne,2.14,29.0,25.0,1157.0,1138.0,25.81,2.21,0.0,0.0,0.0,177.72,3.2,0.0,sendero fácil
Tour de l'Aneto,124.99,14446.0,14409.0,2465.0,975.0,88.61,7.06,0.1,0.08,0.07,310.08,9.69,0.0,alta montaña
Tour des Hameaux,10.86,524.0,535.0,684.0,492.0,58.81,4.78,0.05,0.03,0.02,328.86,6.51,0.0,sendero fácil
Tour des Montagnes d'Ax,85.53,9351.0,7623.0,2513.0,663.0,88.9,6.98,0.1,0.08,0.06,185.05,9.52,0.0,alta montaña
Tour du Bois des BruyÃ¨res,11.96,424.0,445.0,425.0,252.0,54.6,5.08,0.06,0.03,0.01,335.51,7.27,0.0,moderado
Tour du Capcir,63.01,4528.0,4528.0,2333.0,1416.0,80.62,6.36,0.09,0.06,0.04,352.03,8.78,0.0,alta montaña
Tour du Carlit,50.48,4887.0,4887.0,2442.0,1406.0,86.42,6.87,0.1,0.07,0.06,330.5,9.5,0.0,alta montaña
Tour du Cervin,189.79,23047.0,23510.0,3310.0,1088.0,88.96,7.79,0.12,0.09,0.08,25.06,10.67,0.0,alpinismo ligero
Tour du Lac de Montbel,15.3,580.0,580.0,433.0,390.0,46.59,4.23,0.03,0.01,0.0,156.75,5.83,0.0,sendero fácil
"Tour du Lauragais, variante Saint-Amans",23.44,741.0,833.0,368.0,260.0,72.63,4.16,0.03,0.01,0.01,345.42,5.54,0.0,moderado
Tour du Lauragais,151.46,3550.0,3503.0,400.0,129.0,73.13,3.2,0.02,0.01,0.01,154.53,4.27,0.0,difícil
Tour du Mont Blanc - ItinÃ©raire principal,187.51,22255.0,23003.0,2535.0,976.0,89.4,6.67,0.1,0.09,0.08,147.04,9.25,0.0,alpinismo ligero
Tour du Mont Blanc - Variante de la TÃªte Bernarda,23.27,2224.0,2352.0,2562.0,2019.0,85.93,10.3,0.15,0.08,0.06,232.08,13.49,0.0,alpinismo ligero
Tour Du Mont Blanc - Variante de Vallorcine,14.27,1986.0,1850.0,2060.0,1263.0,84.86,6.52,0.09,0.08,0.07,233.48,8.97,0.0,alta montaña
Tour du Mont Blanc - Variante du Tour,6.14,1034.0,263.0,2200.0,1367.0,87.53,3.43,0.05,0.04,0.04,43.91,4.83,0.0,difícil
Tour du Mont-Blanc CCW Alt Stage 4.2,32.09,1981.0,2746.0,2003.0,1185.0,71.31,9.91,0.13,0.1,0.07,239.71,13.44,0.0,difícil
Tour du Mont-Blanc CCW Alt Stage 5.2-3,7.26,1389.0,471.0,2450.0,1482.0,87.05,7.99,0.12,0.1,0.1,37.51,11.22,0.0,alpinismo ligero
Tour du Mont-Blanc CCW Alt Stage 5.3,9.49,1034.0,849.0,2554.0,2019.0,85.93,10.27,0.14,0.08,0.07,272.09,13.33,0.0,alpinismo ligero
Tour du Mont-Blanc CCW Stage 11,16.85,2427.0,3261.0,2474.0,1000.0,88.42,7.58,0.12,0.11,0.1,217.99,10.49,0.0,alpinismo ligero
Tour du Mont-Blanc CCW Stage 5.1,2.05,272.0,13.0,1482.0,1223.0,83.36,5.83,0.08,0.05,0.04,39.05,7.87,0.0,difícil
Tour du Mont-Blanc CCW Stage 5.2,2.32,646.0,109.0,2043.0,1479.0,83.92,5.47,0.08,0.07,0.06,323.75,7.68,0.0,difícil
Tour du Mont-Blanc CCW Stage 5.3,7.24,1086.0,1113.0,2046.0,1886.0,76.84,10.58,0.19,0.15,0.11,54.28,14.83,0.0,alta montaña
Tour du moulin,8.18,1261.0,1261.0,1069.0,727.0,85.39,10.91,0.17,0.14,0.13,126.73,15.24,0.0,alpinismo ligero
Tour du Pays d'Olmes,67.82,5286.0,5286.0,1114.0,430.0,84.98,7.04,0.09,0.05,0.04,107.59,9.64,0.0,alta montaña
Tour du Pic des Trois Seigneurs,46.96,4196.0,4837.0,2055.0,826.0,88.44,7.79,0.12,0.09,0.08,156.43,10.75,0.0,alpinismo ligero
Tour du Roc de l'Orri d'Ignaux,19.33,1822.0,1814.0,1669.0,719.0,85.14,6.45,0.09,0.06,0.05,38.13,8.85,0.0,difícil
Tour Monte Rosa tappa 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sendero fácil
Tourdera,47.13,2512.0,3553.0,1112.0,67.0,82.27,5.86,0.08,0.07,0.06,143.83,8.17,0.0,alta montaña
TransfrontaliÃ¨re 65,16.5,2227.0,584.0,2392.0,749.0,85.51,4.99,0.07,0.06,0.05,173.03,6.87,0.0,alta montaña
Transfronterizo,26.85,1354.0,2393.0,2458.0,1365.0,87.22,7.29,0.11,0.08,0.07,274.57,10.06,0.0,alta montaña
Travessa dels 3 refugis,59.95,8329.0,7622.0,2719.0,1149.0,88.72,7.11,0.1,0.08,0.08,117.79,9.84,0.0,alpinismo ligero
Tres Barrancos,3.3,809.0,853.0,1466.0,1153.0,86.79,11.62,0.17,0.17,0.15,54.05,16.23,0.0,alpinismo ligero
Tres Cascadas,12.66,1069.0,807.0,1837.0,1526.0,84.11,7.22,0.11,0.09,0.07,306.34,9.97,0.0,difícil
Trescant per la Serra de Puig d'Estela,12.08,1216.0,1216.0,1304.0,949.0,83.3,7.58,0.11,0.09,0.08,95.06,10.37,0.0,alta montaña
Trevelez-Alto de Chorrillo,6.37,1307.0,182.0,2716.0,1578.0,80.46,8.68,0.14,0.12,0.09,281.19,11.64,0.0,alpinismo ligero
Tuc de TujastÃ³,14.89,2210.0,1779.0,1997.0,722.0,83.7,10.04,0.16,0.11,0.09,242.01,13.39,0.0,alpinismo ligero
TurÃ³ Galliner,6.04,660.0,439.0,1602.0,1250.0,75.92,7.53,0.09,0.06,0.05,203.29,10.08,0.0,difícil
Ucanca,1.78,27.0,41.0,2028.0,2009.0,37.07,2.06,0.01,0.0,0.0,176.65,2.85,0.0,sendero fácil
Umbwe,26.25,4244.0,1017.0,5874.0,1665.0,87.98,6.59,0.1,0.08,0.07,35.8,8.77,0.0,alpinismo ligero
"Un chemin, une Ã©coleÂ® Cadirac Foix - 2024 ""La Montagne en Ville""",5.64,314.0,304.0,604.0,414.0,67.38,5.89,0.08,0.06,0.05,146.93,7.97,0.0,moderado
Une Chemin Une Ã‰cole,3.68,217.0,214.0,701.0,572.0,73.08,4.82,0.07,0.05,0.04,75.08,6.63,0.0,moderado
Urus Penyes Altes del MoixerÃ³,20.91,2829.0,1870.0,2229.0,1268.0,81.65,10.03,0.14,0.1,0.08,194.13,13.68,0.0,alpinismo ligero
Vall de BarravÃ©s,8.69,345.0,365.0,1092.0,965.0,72.97,4.61,0.05,0.04,0.04,356.56,6.39,0.0,moderado
Valle del TiÃ©tar,225.46,14577.0,14304.0,1171.0,372.0,84.44,6.13,0.09,0.06,0.05,77.72,8.46,0.0,alta montaña
Vallgofona de RipollÃ¨s-Vallfogona de RipollÃ¨s,29.07,2611.0,2611.0,1535.0,792.0,82.98,6.6,0.09,0.07,0.07,276.93,9.06,0.0,alta montaña
Vallter-NÃºria,24.46,2164.0,2299.0,2800.0,1972.0,87.17,6.92,0.1,0.08,0.07,106.64,9.64,0.0,alta montaña
VallÃ©e de l'Hers,19.89,632.0,590.0,678.0,455.0,74.66,4.76,0.06,0.04,0.03,44.13,6.3,0.0,moderado
Variant: Bellver de Cerdanya - Cal Jan de la Llosa,18.82,1813.0,1207.0,1742.0,1025.0,75.74,7.8,0.1,0.05,0.04,320.89,10.39,0.0,difícil
Variant Coma de Vaca,14.07,1945.0,2456.0,2433.0,1970.0,86.57,8.13,0.12,0.1,0.1,272.29,11.18,0.0,alpinismo ligero
Variant el Pont de Suert,61.45,8971.0,8523.0,2685.0,870.0,88.45,5.29,0.07,0.07,0.06,62.43,7.43,0.0,alta montaña
Variant Estanys de la Pera,30.13,2846.0,2423.0,2574.0,1468.0,83.94,6.7,0.1,0.07,0.06,116.85,9.24,0.0,alta montaña
Variant: Font de la Bruixa - MolÃ­ de Feners,12.39,1221.0,1671.0,1650.0,1103.0,84.65,6.3,0.09,0.08,0.07,305.81,8.75,0.0,difícil
Variant Fontalba,11.76,1209.0,1462.0,2200.0,1817.0,86.57,9.7,0.15,0.12,0.1,330.16,13.65,0.0,alpinismo ligero
Variant MollÃ³,22.73,2490.0,1635.0,2484.0,1190.0,82.36,7.69,0.1,0.07,0.06,298.14,10.47,0.0,alta montaña
Variant Port de Caldes,7.37,1062.0,923.0,2589.0,2001.0,82.56,9.61,0.17,0.1,0.09,102.94,13.13,0.0,alpinismo ligero
Variant Refugi del Pla de la Font,9.97,1523.0,1215.0,2120.0,1318.0,81.56,9.75,0.15,0.11,0.09,252.83,13.44,0.0,alpinismo ligero
Variante 19.1,16.13,1581.0,2348.0,2588.0,1252.0,87.88,8.04,0.12,0.09,0.08,115.82,11.21,0.0,alpinismo ligero
Variante 20.1,21.93,1495.0,1614.0,1862.0,1250.0,84.86,6.5,0.08,0.06,0.05,39.52,9.05,0.0,difícil
Variante 20.2,13.23,1306.0,2354.0,2717.0,1272.0,82.89,9.55,0.16,0.12,0.11,87.58,13.32,0.0,alpinismo ligero
Variante 21.1,6.52,1801.0,440.0,3279.0,1916.0,80.55,9.92,0.16,0.13,0.11,178.85,13.73,0.0,alpinismo ligero
Variante 21.2,28.94,3268.0,2878.0,2726.0,1250.0,85.75,8.77,0.12,0.08,0.06,85.04,11.58,0.0,alpinismo ligero
Variante Circuito de los tres Refugios,21.43,2920.0,3097.0,2862.0,1712.0,86.29,8.68,0.14,0.11,0.1,264.25,12.06,0.0,alpinismo ligero
Variante Plan de Senarta - Refugio cap de Llauset,25.23,3218.0,2187.0,2819.0,1365.0,81.17,8.04,0.13,0.09,0.07,120.43,10.93,0.0,alpinismo ligero
Vega de Ario,8.16,927.0,330.0,1655.0,1019.0,84.99,5.84,0.1,0.07,0.06,128.41,8.15,0.0,difícil
Vega de Liordes,16.42,977.0,278.0,1698.0,1089.0,83.14,1.81,0.03,0.02,0.02,280.55,2.51,0.0,difícil
Vega de LlÃ³s,15.22,1223.0,1637.0,1581.0,915.0,79.44,8.25,0.13,0.08,0.06,328.82,11.19,0.0,difícil
